"id" "neighbourhood_group" "room_type" "price" "availability_365"
232612 "Brooklyn" "Entire home/apt" 110 231
232618 "Manhattan" "Entire home/apt" 145 308
233189 "Manhattan" "Entire home/apt" 179 292
233638 "Queens" "Private room" 55 311
233662 "Manhattan" "Private room" 110 264
234184 "Manhattan" "Entire home/apt" 325 153
234870 "Queens" "Private room" 75 219
235552 "Brooklyn" "Entire home/apt" 300 0
235651 "Manhattan" "Private room" 130 332
235951 "Manhattan" "Entire home/apt" 190 120
235960 "Manhattan" "Entire home/apt" 200 191
236671 "Brooklyn" "Entire home/apt" 180 248
236788 "Brooklyn" "Entire home/apt" 350 67
236806 "Manhattan" "Entire home/apt" 160 0
237127 "Manhattan" "Entire home/apt" 195 325
237210 "Manhattan" "Entire home/apt" 241 249
239055 "Manhattan" "Entire home/apt" 300 0
239733 "Queens" "Entire home/apt" 75 313
239766 "Manhattan" "Entire home/apt" 100 0
239826 "Manhattan" "Entire home/apt" 399 12
239883 "Brooklyn" "Private room" 85 69
239899 "Brooklyn" "Entire home/apt" 80 0
240800 "Brooklyn" "Private room" 55 293
241140 "Brooklyn" "Private room" 438 363
241159 "Brooklyn" "Entire home/apt" 110 4
241862 "Manhattan" "Entire home/apt" 200 257
242532 "Brooklyn" "Private room" 279 362
242643 "Brooklyn" "Entire home/apt" 137 0
243229 "Brooklyn" "Entire home/apt" 280 365
243708 "Brooklyn" "Entire home/apt" 199 102
245504 "Manhattan" "Private room" 71 26
245544 "Bronx" "Private room" 42 302
245574 "Brooklyn" "Entire home/apt" 180 280
245607 "Manhattan" "Entire home/apt" 226 302
246134 "Brooklyn" "Private room" 85 281
246351 "Manhattan" "Entire home/apt" 135 0
246916 "Queens" "Entire home/apt" 79 297
246938 "Manhattan" "Entire home/apt" 154 246
248865 "Brooklyn" "Entire home/apt" 199 60
248871 "Manhattan" "Entire home/apt" 700 296
249414 "Manhattan" "Entire home/apt" 246 0
249618 "Manhattan" "Private room" 125 364
249867 "Brooklyn" "Private room" 100 281
250259 "Brooklyn" "Entire home/apt" 295 0
250311 "Brooklyn" "Private room" 150 0
250323 "Manhattan" "Entire home/apt" 119 0
250536 "Manhattan" "Private room" 125 365
250537 "Manhattan" "Entire home/apt" 400 365
250801 "Manhattan" "Entire home/apt" 850 249
251262 "Brooklyn" "Private room" 129 303
251277 "Manhattan" "Private room" 140 300
252076 "Manhattan" "Private room" 115 323
252607 "Manhattan" "Entire home/apt" 200 0
253332 "Brooklyn" "Entire home/apt" 96 204
253466 "Brooklyn" "Entire home/apt" 199 60
253471 "Brooklyn" "Entire home/apt" 199 84
253475 "Brooklyn" "Entire home/apt" 199 60
253548 "Brooklyn" "Private room" 69 303
253590 "Manhattan" "Entire home/apt" 185 261
253623 "Manhattan" "Private room" 81 0
253800 "Brooklyn" "Entire home/apt" 199 60
253803 "Brooklyn" "Entire home/apt" 199 60
253806 "Brooklyn" "Entire home/apt" 199 60
253811 "Brooklyn" "Entire home/apt" 199 56
253815 "Brooklyn" "Entire home/apt" 199 84
253828 "Brooklyn" "Private room" 349 58
253839 "Brooklyn" "Private room" 249 60
253842 "Brooklyn" "Private room" 299 60
253846 "Brooklyn" "Private room" 179 81
254131 "Queens" "Private room" 54 365
254168 "Brooklyn" "Private room" 599 60
254409 "Brooklyn" "Entire home/apt" 110 0
255024 "Brooklyn" "Entire home/apt" 220 297
255476 "Brooklyn" "Private room" 89 91
255601 "Brooklyn" "Entire home/apt" 170 315
255957 "Manhattan" "Entire home/apt" 495 338
256078 "Queens" "Entire home/apt" 80 40
256328 "Manhattan" "Entire home/apt" 760 361
256369 "Brooklyn" "Private room" 98 288
257097 "Brooklyn" "Entire home/apt" 125 218
257568 "Brooklyn" "Private room" 48 1
257787 "Brooklyn" "Private room" 64 117
258284 "Brooklyn" "Entire home/apt" 154 0
258397 "Brooklyn" "Entire home/apt" 139 204
258686 "Queens" "Private room" 75 0
258688 "Manhattan" "Entire home/apt" 325 20
258690 "Manhattan" "Entire home/apt" 195 0
258740 "Manhattan" "Private room" 58 0
258838 "Staten Island" "Entire home/apt" 250 333
258876 "Staten Island" "Private room" 50 189
259946 "Staten Island" "Entire home/apt" 125 353
260451 "Brooklyn" "Entire home/apt" 70 0
260765 "Manhattan" "Entire home/apt" 189 206
261194 "Brooklyn" "Entire home/apt" 130 1
261259 "Manhattan" "Entire home/apt" 145 0
261344 "Manhattan" "Private room" 101 307
261674 "Manhattan" "Private room" 95 0
261781 "Manhattan" "Entire home/apt" 375 0
262343 "Manhattan" "Entire home/apt" 153 27
262405 "Brooklyn" "Entire home/apt" 92 27
262478 "Manhattan" "Private room" 80 348
262583 "Manhattan" "Entire home/apt" 300 246
263005 "Brooklyn" "Entire home/apt" 145 15
263190 "Manhattan" "Private room" 88 0
263232 "Manhattan" "Entire home/apt" 155 5
263502 "Brooklyn" "Entire home/apt" 185 0
263776 "Queens" "Private room" 73 0
263888 "Manhattan" "Entire home/apt" 225 107
264323 "Manhattan" "Private room" 85 144
265036 "Brooklyn" "Private room" 99 98
265064 "Brooklyn" "Private room" 48 0
265145 "Manhattan" "Entire home/apt" 200 0
265506 "Manhattan" "Entire home/apt" 485 0
265831 "Manhattan" "Entire home/apt" 310 89
265912 "Brooklyn" "Entire home/apt" 110 354
266146 "Manhattan" "Entire home/apt" 109 286
266155 "Manhattan" "Entire home/apt" 167 252
266351 "Brooklyn" "Entire home/apt" 147 189
266437 "Manhattan" "Entire home/apt" 220 0
266449 "Manhattan" "Entire home/apt" 195 271
266756 "Manhattan" "Entire home/apt" 199 0
267376 "Manhattan" "Private room" 65 0
267435 "Queens" "Private room" 55 0
267535 "Bronx" "Private room" 50 337
267652 "Brooklyn" "Private room" 60 347
267708 "Manhattan" "Private room" 99 127
268392 "Manhattan" "Entire home/apt" 130 41
268481 "Brooklyn" "Entire home/apt" 290 0
268868 "Manhattan" "Entire home/apt" 350 18
269283 "Brooklyn" "Private room" 50 158
269889 "Queens" "Private room" 96 270
270139 "Brooklyn" "Private room" 45 88
270231 "Queens" "Private room" 85 306
270315 "Brooklyn" "Private room" 34 216
270345 "Manhattan" "Entire home/apt" 250 16
270680 "Brooklyn" "Private room" 190 365
270681 "Brooklyn" "Private room" 75 365
271083 "Brooklyn" "Entire home/apt" 93 312
271128 "Brooklyn" "Private room" 60 33
271130 "Brooklyn" "Private room" 65 0
271694 "Manhattan" "Entire home/apt" 125 365
271950 "Manhattan" "Entire home/apt" 300 27
271954 "Manhattan" "Entire home/apt" 150 300
272026 "Manhattan" "Entire home/apt" 56 216
272044 "Manhattan" "Entire home/apt" 299 365
272427 "Brooklyn" "Private room" 60 303
272706 "Brooklyn" "Entire home/apt" 88 0
272738 "Brooklyn" "Private room" 60 161
273190 "Manhattan" "Entire home/apt" 1300 297
273256 "Manhattan" "Private room" 200 0
274062 "Manhattan" "Private room" 99 50
274329 "Brooklyn" "Entire home/apt" 110 28
274376 "Brooklyn" "Entire home/apt" 135 317
274743 "Manhattan" "Entire home/apt" 110 275
275976 "Brooklyn" "Entire home/apt" 165 80
276216 "Brooklyn" "Entire home/apt" 127 365
276317 "Brooklyn" "Entire home/apt" 402 340
276482 "Manhattan" "Private room" 85 97
277207 "Brooklyn" "Private room" 75 365
277370 "Manhattan" "Entire home/apt" 139 314
277883 "Brooklyn" "Entire home/apt" 70 0
278090 "Manhattan" "Private room" 50 339
278145 "Queens" "Private room" 30 0
278631 "Manhattan" "Entire home/apt" 250 35
278876 "Brooklyn" "Private room" 64 0
279093 "Manhattan" "Entire home/apt" 300 365
279857 "Brooklyn" "Entire home/apt" 800 257
279969 "Brooklyn" "Entire home/apt" 100 5
280315 "Brooklyn" "Entire home/apt" 250 0
281521 "Manhattan" "Entire home/apt" 200 0
281756 "Brooklyn" "Entire home/apt" 140 0
281851 "Manhattan" "Private room" 130 304
282341 "Brooklyn" "Entire home/apt" 90 286
282443 "Manhattan" "Entire home/apt" 90 0
282514 "Brooklyn" "Private room" 97 118
282863 "Brooklyn" "Entire home/apt" 91 265
282977 "Brooklyn" "Private room" 125 303
283072 "Brooklyn" "Private room" 75 0
283090 "Manhattan" "Entire home/apt" 180 125
283184 "Brooklyn" "Entire home/apt" 300 354
283272 "Brooklyn" "Entire home/apt" 100 6
283550 "Manhattan" "Entire home/apt" 175 0
284208 "Brooklyn" "Private room" 65 80
284855 "Manhattan" "Entire home/apt" 240 134
285442 "Manhattan" "Private room" 300 0
285492 "Manhattan" "Entire home/apt" 385 364
285716 "Brooklyn" "Private room" 47 0
286662 "Brooklyn" "Entire home/apt" 110 297
286838 "Manhattan" "Private room" 75 0
287397 "Brooklyn" "Entire home/apt" 100 43
287408 "Manhattan" "Entire home/apt" 165 10
287417 "Brooklyn" "Entire home/apt" 300 0
287421 "Brooklyn" "Entire home/apt" 140 189
287481 "Brooklyn" "Entire home/apt" 120 17
287839 "Brooklyn" "Entire home/apt" 175 289
287845 "Brooklyn" "Entire home/apt" 275 305
289020 "Manhattan" "Entire home/apt" 179 0
289037 "Brooklyn" "Entire home/apt" 189 0
289288 "Manhattan" "Entire home/apt" 219 220
289665 "Manhattan" "Entire home/apt" 450 0
289703 "Manhattan" "Entire home/apt" 249 0
289958 "Queens" "Private room" 65 362
289995 "Brooklyn" "Entire home/apt" 250 121
290457 "Manhattan" "Entire home/apt" 139 153
291524 "Manhattan" "Entire home/apt" 209 205
291714 "Brooklyn" "Entire home/apt" 120 310
291812 "Queens" "Entire home/apt" 70 0
292047 "Manhattan" "Private room" 90 236
292121 "Manhattan" "Entire home/apt" 199 200
292266 "Brooklyn" "Private room" 50 74
292637 "Brooklyn" "Entire home/apt" 100 0
293004 "Manhattan" "Entire home/apt" 110 0
293837 "Brooklyn" "Entire home/apt" 157 12
294227 "Brooklyn" "Entire home/apt" 199 84
294239 "Queens" "Entire home/apt" 192 0
294242 "Brooklyn" "Entire home/apt" 199 84
294250 "Manhattan" "Entire home/apt" 150 0
294259 "Brooklyn" "Entire home/apt" 199 56
294263 "Brooklyn" "Entire home/apt" 199 62
294280 "Brooklyn" "Entire home/apt" 199 81
294297 "Brooklyn" "Entire home/apt" 105 0
294353 "Brooklyn" "Private room" 135 310
294490 "Brooklyn" "Entire home/apt" 199 60
294717 "Brooklyn" "Private room" 125 0
295231 "Brooklyn" "Private room" 60 0
295379 "Brooklyn" "Entire home/apt" 85 0
295998 "Manhattan" "Entire home/apt" 300 29
296345 "Brooklyn" "Private room" 75 264
296361 "Queens" "Private room" 55 341
296658 "Brooklyn" "Private room" 44 0
296717 "Brooklyn" "Private room" 55 0
296844 "Brooklyn" "Private room" 30 0
297611 "Brooklyn" "Private room" 35 0
297962 "Brooklyn" "Private room" 70 363
298073 "Brooklyn" "Entire home/apt" 130 25
298759 "Brooklyn" "Private room" 52 0
298854 "Brooklyn" "Private room" 75 358
299062 "Manhattan" "Private room" 190 0
299078 "Manhattan" "Entire home/apt" 250 109
299531 "Brooklyn" "Entire home/apt" 100 289
299699 "Brooklyn" "Entire home/apt" 130 188
301034 "Manhattan" "Private room" 140 260
302057 "Brooklyn" "Private room" 75 168
302758 "Manhattan" "Entire home/apt" 150 0
303345 "Manhattan" "Entire home/apt" 90 311
303462 "Manhattan" "Entire home/apt" 295 146
304799 "Manhattan" "Entire home/apt" 150 2
305211 "Brooklyn" "Entire home/apt" 180 242
306702 "Brooklyn" "Private room" 135 0
306799 "Brooklyn" "Private room" 65 46
309342 "Manhattan" "Private room" 99 365
310220 "Brooklyn" "Private room" 149 364
310272 "Staten Island" "Private room" 59 352
310325 "Manhattan" "Private room" 75 301
310338 "Manhattan" "Private room" 75 322
310524 "Brooklyn" "Private room" 75 298
310796 "Manhattan" "Entire home/apt" 109 285
311003 "Brooklyn" "Entire home/apt" 225 342
311343 "Manhattan" "Private room" 86 250
311356 "Queens" "Private room" 52 326
312429 "Brooklyn" "Private room" 100 90
313890 "Manhattan" "Entire home/apt" 99 289
314982 "Manhattan" "Private room" 89 193
316238 "Brooklyn" "Entire home/apt" 135 293
317838 "Manhattan" "Entire home/apt" 199 155
317905 "Brooklyn" "Entire home/apt" 89 189
318021 "Manhattan" "Private room" 110 248
318187 "Brooklyn" "Entire home/apt" 120 238
319724 "Brooklyn" "Private room" 59 284
319798 "Brooklyn" "Private room" 49 343
319844 "Brooklyn" "Private room" 79 268
320865 "Manhattan" "Entire home/apt" 135 249
320876 "Brooklyn" "Entire home/apt" 185 291
320877 "Brooklyn" "Entire home/apt" 225 0
321014 "Manhattan" "Entire home/apt" 245 0
321136 "Manhattan" "Entire home/apt" 115 31
322037 "Brooklyn" "Entire home/apt" 325 0
322604 "Brooklyn" "Private room" 95 79
322974 "Manhattan" "Private room" 120 0
323706 "Manhattan" "Entire home/apt" 499 157
324115 "Brooklyn" "Private room" 75 277
324517 "Manhattan" "Private room" 109 353
324800 "Brooklyn" "Entire home/apt" 160 0
325429 "Manhattan" "Entire home/apt" 219 280
326832 "Manhattan" "Entire home/apt" 159 7
326956 "Brooklyn" "Private room" 180 266
327521 "Manhattan" "Entire home/apt" 150 0
327778 "Manhattan" "Entire home/apt" 106 271
328040 "Manhattan" "Entire home/apt" 299 101
328693 "Manhattan" "Entire home/apt" 179 205
328744 "Brooklyn" "Entire home/apt" 165 343
329064 "Brooklyn" "Entire home/apt" 500 0
329310 "Manhattan" "Entire home/apt" 250 190
329385 "Manhattan" "Private room" 87 310
333189 "Brooklyn" "Private room" 79 52
333323 "Manhattan" "Private room" 75 312
334607 "Brooklyn" "Entire home/apt" 200 0
334781 "Manhattan" "Private room" 80 329
335797 "Brooklyn" "Entire home/apt" 115 333
335819 "Brooklyn" "Entire home/apt" 115 327
335820 "Brooklyn" "Entire home/apt" 120 349
336220 "Manhattan" "Private room" 125 217
339456 "Manhattan" "Entire home/apt" 387 0
341525 "Manhattan" "Private room" 95 80
341982 "Manhattan" "Entire home/apt" 99 0
342027 "Manhattan" "Entire home/apt" 121 351
342965 "Manhattan" "Entire home/apt" 350 362
342995 "Manhattan" "Private room" 75 144
343276 "Manhattan" "Private room" 95 43
343971 "Manhattan" "Private room" 89 365
344019 "Manhattan" "Private room" 195 129
344068 "Manhattan" "Private room" 160 0
344092 "Brooklyn" "Entire home/apt" 70 0
346248 "Manhattan" "Private room" 100 0
346805 "Manhattan" "Entire home/apt" 140 0
347865 "Manhattan" "Entire home/apt" 189 355
349841 "Brooklyn" "Private room" 160 0
350168 "Brooklyn" "Entire home/apt" 178 280
350525 "Brooklyn" "Entire home/apt" 145 38
351530 "Brooklyn" "Entire home/apt" 125 31
351859 "Manhattan" "Entire home/apt" 265 324
352651 "Brooklyn" "Private room" 77 365
352864 "Manhattan" "Private room" 60 0
353317 "Manhattan" "Entire home/apt" 129 171
354095 "Manhattan" "Entire home/apt" 199 36
355106 "Brooklyn" "Private room" 92 332
356230 "Brooklyn" "Entire home/apt" 185 0
357509 "Manhattan" "Entire home/apt" 110 192
359982 "Brooklyn" "Private room" 65 139
360400 "Manhattan" "Private room" 135 167
361803 "Manhattan" "Shared room" 115 0
363320 "Manhattan" "Private room" 175 10
363673 "Manhattan" "Private room" 3000 365
364275 "Brooklyn" "Private room" 72 110
364785 "Brooklyn" "Private room" 80 0
367042 "Brooklyn" "Entire home/apt" 125 0
367810 "Brooklyn" "Private room" 120 242
369411 "Brooklyn" "Private room" 94 22
369567 "Brooklyn" "Private room" 56 0
369671 "Manhattan" "Entire home/apt" 549 200
371138 "Brooklyn" "Entire home/apt" 190 0
373618 "Brooklyn" "Private room" 129 87
374548 "Brooklyn" "Entire home/apt" 85 202
375249 "Staten Island" "Private room" 20 226
377217 "Manhattan" "Entire home/apt" 145 0
378460 "Manhattan" "Entire home/apt" 200 327
380416 "Brooklyn" "Entire home/apt" 125 262
380730 "Brooklyn" "Entire home/apt" 50 0
382523 "Manhattan" "Private room" 160 359
382524 "Manhattan" "Private room" 180 348
385190 "Manhattan" "Private room" 100 0
385657 "Brooklyn" "Private room" 70 0
385824 "Bronx" "Entire home/apt" 120 318
386555 "Staten Island" "Private room" 110 363
386744 "Manhattan" "Private room" 105 70
386799 "Manhattan" "Entire home/apt" 250 0
387324 "Manhattan" "Private room" 74 90
387377 "Manhattan" "Entire home/apt" 165 15
387666 "Manhattan" "Private room" 99 335
387735 "Manhattan" "Entire home/apt" 125 0
389482 "Queens" "Private room" 75 0
391948 "Queens" "Shared room" 45 364
391955 "Brooklyn" "Entire home/apt" 159 34
392948 "Brooklyn" "Private room" 45 242
393016 "Manhattan" "Private room" 104 147
393094 "Manhattan" "Entire home/apt" 225 169
393682 "Manhattan" "Private room" 100 188
394026 "Brooklyn" "Private room" 90 89
394111 "Queens" "Private room" 75 189
394235 "Manhattan" "Entire home/apt" 350 0
396636 "Manhattan" "Entire home/apt" 135 253
397034 "Manhattan" "Private room" 125 311
397297 "Manhattan" "Entire home/apt" 225 0
397420 "Manhattan" "Private room" 85 363
398281 "Manhattan" "Entire home/apt" 200 224
398283 "Brooklyn" "Entire home/apt" 250 5
399946 "Manhattan" "Private room" 90 301
400039 "Brooklyn" "Entire home/apt" 130 0
400466 "Brooklyn" "Entire home/apt" 90 50
401579 "Brooklyn" "Entire home/apt" 298 296
401836 "Manhattan" "Entire home/apt" 300 84
402037 "Manhattan" "Private room" 125 365
403056 "Manhattan" "Private room" 125 212
403264 "Manhattan" "Private room" 145 181
403668 "Manhattan" "Entire home/apt" 147 0
404502 "Brooklyn" "Private room" 123 158
404923 "Brooklyn" "Entire home/apt" 88 217
405025 "Queens" "Entire home/apt" 215 335
405408 "Manhattan" "Entire home/apt" 225 231
406926 "Manhattan" "Entire home/apt" 269 122
406992 "Brooklyn" "Entire home/apt" 145 270
407469 "Brooklyn" "Private room" 75 330
408491 "Manhattan" "Entire home/apt" 145 0
408983 "Brooklyn" "Entire home/apt" 229 321
409262 "Brooklyn" "Entire home/apt" 300 312
409293 "Manhattan" "Private room" 100 345
409666 "Brooklyn" "Entire home/apt" 75 2
411336 "Manhattan" "Entire home/apt" 225 252
411525 "Brooklyn" "Private room" 120 15
411918 "Brooklyn" "Entire home/apt" 160 169
412061 "Brooklyn" "Entire home/apt" 125 212
412180 "Brooklyn" "Entire home/apt" 95 0
413504 "Brooklyn" "Private room" 119 296
413775 "Manhattan" "Entire home/apt" 275 167
413876 "Manhattan" "Entire home/apt" 160 365
414801 "Brooklyn" "Entire home/apt" 500 365
415304 "Manhattan" "Entire home/apt" 175 0
416557 "Brooklyn" "Entire home/apt" 87 258
417685 "Brooklyn" "Entire home/apt" 160 257
418291 "Manhattan" "Private room" 125 364
419373 "Brooklyn" "Entire home/apt" 90 236
419792 "Manhattan" "Entire home/apt" 200 0
421554 "Brooklyn" "Entire home/apt" 250 54
422040 "Manhattan" "Private room" 99 189
424192 "Manhattan" "Entire home/apt" 325 364
424667 "Manhattan" "Private room" 99 265
424767 "Manhattan" "Entire home/apt" 325 207
424889 "Manhattan" "Entire home/apt" 129 0
424930 "Brooklyn" "Entire home/apt" 130 196
425784 "Brooklyn" "Entire home/apt" 190 0
428226 "Brooklyn" "Private room" 55 57
430427 "Manhattan" "Private room" 60 0
430665 "Manhattan" "Entire home/apt" 250 0
431865 "Manhattan" "Entire home/apt" 275 277
432090 "Queens" "Private room" 50 0
433218 "Brooklyn" "Entire home/apt" 125 10
433414 "Brooklyn" "Entire home/apt" 150 247
433914 "Brooklyn" "Entire home/apt" 70 273
434792 "Brooklyn" "Entire home/apt" 138 189
435774 "Manhattan" "Entire home/apt" 265 0
435776 "Manhattan" "Private room" 145 365
435909 "Manhattan" "Entire home/apt" 151 249
435946 "Manhattan" "Entire home/apt" 208 310
436510 "Brooklyn" "Entire home/apt" 200 291
436619 "Manhattan" "Private room" 110 74
436824 "Manhattan" "Private room" 58 289
